"","country","year","sucide_rate"
"7196","Czech Republic",2008,18.16
"7197","Czech Republic",2008,13.86
"7198","Czech Republic",2008,8.29
"7199","Czech Republic",2008,6.76
"7200","Czech Republic",2008,6.23
"7201","Czech Republic",2008,3.8
"7202","Czech Republic",2008,2.14
"7203","Czech Republic",2008,0.61
"7204","Czech Republic",2008,0.22
"7205","Denmark",2008,41.94
"7206","Denmark",2008,21.33
"7207","Denmark",2008,19.01
"7208","Denmark",2008,14.06
"7209","Denmark",2008,11.47
"7210","Denmark",2008,10.22
"7211","Denmark",2008,9.86
"7212","Denmark",2008,9.08
"7213","Denmark",2008,2.65
"7214","Denmark",2008,2.54
"7215","Denmark",2008,0.6
"7216","Denmark",2008,0.29
"7217","Ecuador",2008,20.61
"7218","Ecuador",2008,14.91
"7219","Ecuador",2008,14.89
"7220","Ecuador",2008,12.38
"7221","Ecuador",2008,10.11
"7222","Ecuador",2008,7.84
"7223","Ecuador",2008,4.22
"7224","Ecuador",2008,3.41
"7225","Ecuador",2008,3.32
"7226","Ecuador",2008,1.57
"7227","Ecuador",2008,1.49
"7228","Ecuador",2008,0.54
"7229","El Salvador",2008,28.18
"7230","El Salvador",2008,25.65
"7231","El Salvador",2008,18.77
"7232","El Salvador",2008,18.49
"7233","El Salvador",2008,13.25
"7234","El Salvador",2008,8.81
"7235","El Salvador",2008,5.38
"7236","El Salvador",2008,4.17
"7237","El Salvador",2008,1.13
"7238","El Salvador",2008,0.73
"7239","El Salvador",2008,0.7
"7240","El Salvador",2008,0.56
"7241","Estonia",2008,65.12
"7242","Estonia",2008,39.92
"7243","Estonia",2008,39.46
"7244","Estonia",2008,29.58
"7245","Estonia",2008,23.96
"7246","Estonia",2008,16.4
"7247","Estonia",2008,8.8
"7248","Estonia",2008,8.37
"7249","Estonia",2008,5.41
"7250","Estonia",2008,4.37
"7251","Estonia",2008,1.63
"7252","Estonia",2008,1.55
"7253","Fiji",2008,12.9
"7254","Fiji",2008,10.54
"7255","Fiji",2008,4.96
"7256","Fiji",2008,4.77
"7257","Fiji",2008,3.96
"7258","Fiji",2008,3.73
"7259","Fiji",2008,3.02
"7260","Fiji",2008,2.32
"7261","Fiji",2008,1.28
"7262","Fiji",2008,0
"7263","Fiji",2008,0
"7264","Fiji",2008,0
"7265","Finland",2008,45.18
"7266","Finland",2008,38.01
"7267","Finland",2008,33.91
"7268","Finland",2008,31.72
"7269","Finland",2008,24.06
"7270","Finland",2008,12.69
"7271","Finland",2008,10.66
"7272","Finland",2008,9.86
"7273","Finland",2008,8.07
"7274","Finland",2008,4.8
"7275","Finland",2008,0.68
"7276","Finland",2008,0.65
"7277","France",2008,67.8
"7278","France",2008,35.66
"7279","France",2008,32.67
"7280","France",2008,21.75
"7281","France",2008,13.44
"7282","France",2008,12.83
"7283","France",2008,12.61
"7284","France",2008,10.63
"7285","France",2008,5.36
"7286","France",2008,2.79
"7287","France",2008,0.51
"7288","France",2008,0.16
"7289","Germany",2008,46.02
"7290","Germany",2008,23.8
"7291","Germany",2008,19.95
"7292","Germany",2008,13.09
"7293","Germany",2008,12.88
"7294","Germany",2008,9.46
"7295","Germany",2008,7.74
"7296","Germany",2008,6.05
"7297","Germany",2008,3.28
"7298","Germany",2008,2.81
"7299","Germany",2008,0.28
"7300","Germany",2008,0.16
"7301","Greece",2008,13.23
"7302","Greece",2008,6.97
"7303","Greece",2008,6.15
"7304","Greece",2008,5.95
"7305","Greece",2008,2.34
"7306","Greece",2008,2.14
"7307","Greece",2008,1.46
"7308","Greece",2008,1.07
"7309","Greece",2008,0.99
"7310","Greece",2008,0
"7311","Greece",2008,0
"7312","Greece",2008,0
"7313","Grenada",2008,0
"7314","Grenada",2008,0
"7315","Grenada",2008,0
"7316","Grenada",2008,0
"7317","Grenada",2008,0
"7318","Grenada",2008,0
"7319","Grenada",2008,0
"7320","Grenada",2008,0
"7321","Grenada",2008,0
"7322","Grenada",2008,0
"7323","Grenada",2008,0
"7324","Grenada",2008,0
"7325","Guatemala",2008,9.28
"7326","Guatemala",2008,9.22
"7327","Guatemala",2008,9.04
"7328","Guatemala",2008,9
"7329","Guatemala",2008,8.64
"7330","Guatemala",2008,3.92
"7331","Guatemala",2008,2.11
"7332","Guatemala",2008,2.05
"7333","Guatemala",2008,0.88
"7334","Guatemala",2008,0.42
"7335","Guatemala",2008,0.2
"7336","Guatemala",2008,0
"7337","Guyana",2008,61.88
"7338","Guyana",2008,60.71
"7339","Guyana",2008,58.48
"7340","Guyana",2008,55.57
"7341","Guyana",2008,29.94
"7342","Guyana",2008,21.11
"7343","Guyana",2008,19.45
"7344","Guyana",2008,16.14
"7345","Guyana",2008,14.9
"7346","Guyana",2008,10.81
"7347","Guyana",2008,4.63
"7348","Guyana",2008,0
"7349","Hungary",2008,112.56
"7350","Hungary",2008,62.73
"7351","Hungary",2008,58.35
"7352","Hungary",2008,26.31
"7353","Hungary",2008,22.43
"7354","Hungary",2008,14.98
"7355","Hungary",2008,13.77
"7356","Hungary",2008,11.77
"7357","Hungary",2008,5.11
"7358","Hungary",2008,2.9
"7359","Hungary",2008,0.77
"7360","Hungary",2008,0
"7361","Iceland",2008,27.41
"7362","Iceland",2008,21.52
"7363","Iceland",2008,19.8
"7364","Iceland",2008,19.46
"7365","Iceland",2008,16.57
"7366","Iceland",2008,13.15
"7367","Iceland",2008,9.41
"7368","Iceland",2008,8.77
"7369","Iceland",2008,0
"7370","Iceland",2008,0
"7371","Iceland",2008,0
"7372","Iceland",2008,0
"7373","Ireland",2008,25.33
"7374","Ireland",2008,23.58
"7375","Ireland",2008,22.24
"7376","Ireland",2008,18.94
"7377","Ireland",2008,8.13
"7378","Ireland",2008,7.75
"7379","Ireland",2008,7.66
"7380","Ireland",2008,7.19
"7381","Ireland",2008,4.63
"7382","Ireland",2008,3.11
"7383","Ireland",2008,1
"7384","Ireland",2008,0
"7385","Israel",2008,31.82
"7386","Israel",2008,13.08
"7387","Israel",2008,10.97
"7388","Israel",2008,10.01
"7389","Israel",2008,7.65
"7390","Israel",2008,5.48
"7391","Israel",2008,2.78
"7392","Israel",2008,2.03
"7393","Israel",2008,1.68
"7394","Israel",2008,1.23
"7395","Israel",2008,0.31
"7396","Israel",2008,0.29
"7397","Italy",2008,26.27
"7398","Italy",2008,14.37
"7399","Italy",2008,10.92
"7400","Italy",2008,8.97
"7401","Italy",2008,5.16
"7402","Italy",2008,4.48
"7403","Italy",2008,4.43
"7404","Italy",2008,3.25
"7405","Italy",2008,2.45
"7406","Italy",2008,1.21
"7407","Italy",2008,0.11
"7408","Italy",2008,0.07
"7409","Japan",2008,48.74
"7410","Japan",2008,44.09
"7411","Japan",2008,42.94
"7412","Japan",2008,32.2
"7413","Japan",2008,20.39
"7414","Japan",2008,20.2
"7415","Japan",2008,16.59
"7416","Japan",2008,15.16
"7417","Japan",2008,13.64
"7418","Japan",2008,10.36
"7419","Japan",2008,0.69
"7420","Japan",2008,0.32
"7421","Kazakhstan",2008,73.62
"7422","Kazakhstan",2008,69.8
"7423","Kazakhstan",2008,60.26
"7424","Kazakhstan",2008,49.95
"7425","Kazakhstan",2008,42.65
"7426","Kazakhstan",2008,16.78
"7427","Kazakhstan",2008,15.97
"7428","Kazakhstan",2008,12.26
"7429","Kazakhstan",2008,10.02
"7430","Kazakhstan",2008,8.37
"7431","Kazakhstan",2008,5.58
"7432","Kazakhstan",2008,1.68
"7433","Kuwait",2008,1.82
"7434","Kuwait",2008,1.79
"7435","Kuwait",2008,1.76
"7436","Kuwait",2008,1.72
"7437","Kuwait",2008,1.57
"7438","Kuwait",2008,1.38
"7439","Kuwait",2008,0.91
"7440","Kuwait",2008,0.81
"7441","Kuwait",2008,0
"7442","Kuwait",2008,0
"7443","Kuwait",2008,0
"7444","Kuwait",2008,0
"7445","Kyrgyzstan",2008,22.38
"7446","Kyrgyzstan",2008,22.35
"7447","Kyrgyzstan",2008,21.67
"7448","Kyrgyzstan",2008,20.34
"7449","Kyrgyzstan",2008,15.76
"7450","Kyrgyzstan",2008,9.94
"7451","Kyrgyzstan",2008,6.07
"7452","Kyrgyzstan",2008,5.4
"7453","Kyrgyzstan",2008,5.17
"7454","Kyrgyzstan",2008,3.63
"7455","Kyrgyzstan",2008,3.25
"7456","Kyrgyzstan",2008,0
"7457","Latvia",2008,80.07
"7458","Latvia",2008,62.9
"7459","Latvia",2008,54.98
"7460","Latvia",2008,48.7
"7461","Latvia",2008,23.15
"7462","Latvia",2008,22.9
"7463","Latvia",2008,11.31
"7464","Latvia",2008,7.85
"7465","Latvia",2008,5.44
"7466","Latvia",2008,4.34
"7467","Latvia",2008,1.05
"7468","Latvia",2008,1
"7469","Lithuania",2008,90.15
"7470","Lithuania",2008,80.54
"7471","Lithuania",2008,74.6
"7472","Lithuania",2008,71.71
"7473","Lithuania",2008,47.09
"7474","Lithuania",2008,21.34
"7475","Lithuania",2008,15.61
"7476","Lithuania",2008,13.44
"7477","Lithuania",2008,7.26
"7478","Lithuania",2008,7.18
"7479","Lithuania",2008,1.13
"7480","Lithuania",2008,0
"7481","Luxembourg",2008,42.71
"7482","Luxembourg",2008,25.73
"7483","Luxembourg",2008,13.88
"7484","Luxembourg",2008,11.52
"7485","Luxembourg",2008,6.71
"7486","Luxembourg",2008,4.91
"7487","Luxembourg",2008,3.98
"7488","Luxembourg",2008,2.87
"7489","Luxembourg",2008,0
"7490","Luxembourg",2008,0
"7491","Luxembourg",2008,0
"7492","Luxembourg",2008,0
"7493","Maldives",2008,0
"7494","Maldives",2008,0
"7495","Maldives",2008,0
"7496","Maldives",2008,0
"7497","Maldives",2008,0
"7498","Maldives",2008,0
"7499","Maldives",2008,0
"7500","Maldives",2008,0
"7501","Maldives",2008,0
"7502","Maldives",2008,0
"7503","Maldives",2008,0
"7504","Maldives",2008,0
"7505","Malta",2008,10.45
"7506","Malta",2008,9.08
"7507","Malta",2008,8.87
"7508","Malta",2008,3.65
"7509","Malta",2008,3.41
"7510","Malta",2008,3.22
"7511","Malta",2008,0
"7512","Malta",2008,0
"7513","Malta",2008,0
"7514","Malta",2008,0
"7515","Malta",2008,0
"7516","Malta",2008,0
"7517","Mauritius",2008,22.58
"7518","Mauritius",2008,20.34
"7519","Mauritius",2008,12.85
"7520","Mauritius",2008,11.2
"7521","Mauritius",2008,3.46
"7522","Mauritius",2008,2.88
"7523","Mauritius",2008,2.09
"7524","Mauritius",2008,1.67
"7525","Mauritius",2008,1.06
"7526","Mauritius",2008,0
"7527","Mauritius",2008,0
"7528","Mauritius",2008,0
"7529","Mexico",2008,13.17
"7530","Mexico",2008,10.01
"7531","Mexico",2008,9.29
"7532","Mexico",2008,9.14
"7533","Mexico",2008,9.13
"7534","Mexico",2008,3.08
"7535","Mexico",2008,1.83
"7536","Mexico",2008,1.65
"7537","Mexico",2008,1.14
"7538","Mexico",2008,0.93
"7539","Mexico",2008,0.83
"7540","Mexico",2008,0.63
"7541","Montenegro",2008,75.4
"7542","Montenegro",2008,56.16
"7543","Montenegro",2008,56.07
"7544","Montenegro",2008,25.87
"7545","Montenegro",2008,23.87
"7546","Montenegro",2008,19.35
"7547","Montenegro",2008,17.4
"7548","Montenegro",2008,14.16
"7549","Montenegro",2008,10.72
"7550","Montenegro",2008,6.95
"7551","Montenegro",2008,2.14
"7552","Montenegro",2008,0
"7553","Netherlands",2008,20.75
"7554","Netherlands",2008,18.46
"7555","Netherlands",2008,14.83
"7556","Netherlands",2008,11.83
"7557","Netherlands",2008,8.8
"7558","Netherlands",2008,7.47
"7559","Netherlands",2008,6.61
"7560","Netherlands",2008,5.6
"7561","Netherlands",2008,4.09
"7562","Netherlands",2008,3.16
"7563","Netherlands",2008,0.49
"7564","Netherlands",2008,0
"7565","New Zealand",2008,26.56
"7566","New Zealand",2008,26.39
"7567","New Zealand",2008,23.52
"7568","New Zealand",2008,18.88
"7569","New Zealand",2008,17.69
"7570","New Zealand",2008,12.47
"7571","New Zealand",2008,8.23
"7572","New Zealand",2008,6.42
"7573","New Zealand",2008,5.76
"7574","New Zealand",2008,4.16
"7575","New Zealand",2008,1.04
"7576","New Zealand",2008,0.66
"7577","Norway",2008,21.32
"7578","Norway",2008,18.74
"7579","Norway",2008,18.3
"7580","Norway",2008,18.22
"7581","Norway",2008,15.44
"7582","Norway",2008,8.9
"7583","Norway",2008,8.84
"7584","Norway",2008,7.55
"7585","Norway",2008,7.31
"7586","Norway",2008,7.09
"7587","Norway",2008,0.32
"7588","Norway",2008,0
"7589","Panama",2008,15.01
"7590","Panama",2008,13.33
"7591","Panama",2008,13.09
"7592","Panama",2008,9.12
"7593","Panama",2008,7.09
"7594","Panama",2008,4.07
"7595","Panama",2008,3.94
"7596","Panama",2008,2.16
"7597","Panama",2008,1.78
"7598","Panama",2008,1.67
"7599","Panama",2008,1.44
"7600","Panama",2008,0.6
"7601","Paraguay",2008,13.47
"7602","Paraguay",2008,9.16
"7603","Paraguay",2008,8.21
"7604","Paraguay",2008,7.8
"7605","Paraguay",2008,6.03
"7606","Paraguay",2008,4.36
"7607","Paraguay",2008,2.64
"7608","Paraguay",2008,2.25
"7609","Paraguay",2008,1.55
"7610","Paraguay",2008,1.52
"7611","Paraguay",2008,1.04
"7612","Paraguay",2008,0.29
"7613","Philippines",2008,7.11
"7614","Philippines",2008,5.28
"7615","Philippines",2008,4.89
"7616","Philippines",2008,4.3
"7617","Philippines",2008,4.24
"7618","Philippines",2008,1.97
"7619","Philippines",2008,1.83
"7620","Philippines",2008,1.19
"7621","Philippines",2008,0.98
"7622","Philippines",2008,0.82
"7623","Philippines",2008,0.22
"7624","Philippines",2008,0.22
"7625","Poland",2008,39.07
"7626","Poland",2008,37
"7627","Poland",2008,33.79
"7628","Poland",2008,23.59
"7629","Poland",2008,19.58
"7630","Poland",2008,6.47
"7631","Poland",2008,5.53
"7632","Poland",2008,5.51
"7633","Poland",2008,3.02
"7634","Poland",2008,2.44
"7635","Poland",2008,0.97
"7636","Poland",2008,0.41
"7637","Portugal",2008,59.72
"7638","Portugal",2008,24.64
"7639","Portugal",2008,16
"7640","Portugal",2008,10.7
"7641","Portugal",2008,9.71
"7642","Portugal",2008,8.01
"7643","Portugal",2008,4.42
"7644","Portugal",2008,4.12
"7645","Portugal",2008,2.16
"7646","Portugal",2008,1.19
"7647","Portugal",2008,0.35
"7648","Portugal",2008,0
"7649","Puerto Rico",2008,25.73
"7650","Puerto Rico",2008,23.79
"7651","Puerto Rico",2008,22.31
"7652","Puerto Rico",2008,14.02
"7653","Puerto Rico",2008,7.17
"7654","Puerto Rico",2008,5.07
"7655","Puerto Rico",2008,3.12
"7656","Puerto Rico",2008,2.2
"7657","Puerto Rico",2008,1.74
"7658","Puerto Rico",2008,1.58
"7659","Puerto Rico",2008,0.35
"7660","Puerto Rico",2008,0
"7661","Qatar",2008,4.63
"7662","Qatar",2008,3.65
"7663","Qatar",2008,2.45
"7664","Qatar",2008,2.28
"7665","Qatar",2008,0.54
"7666","Qatar",2008,0
"7667","Qatar",2008,0
"7668","Qatar",2008,0
"7669","Qatar",2008,0
"7670","Qatar",2008,0
"7671","Qatar",2008,0
"7672","Qatar",2008,0
"7673","Republic of Korea",2008,154.92
"7674","Republic of Korea",2008,73.41
"7675","Republic of Korea",2008,67.53
"7676","Republic of Korea",2008,38.51
"7677","Republic of Korea",2008,23.98
"7678","Republic of Korea",2008,23.79
"7679","Republic of Korea",2008,23.29
"7680","Republic of Korea",2008,18.27
"7681","Republic of Korea",2008,13.92
"7682","Republic of Korea",2008,13.11
"7683","Republic of Korea",2008,0.86
"7684","Republic of Korea",2008,0.69
"7685","Romania",2008,31.24
"7686","Romania",2008,31.16
"7687","Romania",2008,27.86
"7688","Romania",2008,13.36
"7689","Romania",2008,10.92
"7690","Romania",2008,7.72
"7691","Romania",2008,7.38
"7692","Romania",2008,4.36
"7693","Romania",2008,2.27
"7694","Romania",2008,1.97
"7695","Romania",2008,1.51
"7696","Romania",2008,0.65
"7697","Russian Federation",2008,84.37
"7698","Russian Federation",2008,61.85
"7699","Russian Federation",2008,59.12
"7700","Russian Federation",2008,56.28
"7701","Russian Federation",2008,42.74
"7702","Russian Federation",2008,22.49
"7703","Russian Federation",2008,10.14
"7704","Russian Federation",2008,9.18
"7705","Russian Federation",2008,8.78
"7706","Russian Federation",2008,8.31
"7707","Russian Federation",2008,2.16
"7708","Russian Federation",2008,1.38
"7709","Saint Lucia",2008,0
"7710","Saint Lucia",2008,0
"7711","Saint Lucia",2008,0
"7712","Saint Lucia",2008,0
"7713","Saint Lucia",2008,0
"7714","Saint Lucia",2008,0
"7715","Saint Lucia",2008,0
"7716","Saint Lucia",2008,0
"7717","Saint Lucia",2008,0
"7718","Saint Lucia",2008,0
"7719","Saint Lucia",2008,0
"7720","Saint Lucia",2008,0
"7721","Saint Vincent and Grenadines",2008,18.45
"7722","Saint Vincent and Grenadines",2008,14.18
"7723","Saint Vincent and Grenadines",2008,7.66
"7724","Saint Vincent and Grenadines",2008,0
"7725","Saint Vincent and Grenadines",2008,0
"7726","Saint Vincent and Grenadines",2008,0
"7727","Saint Vincent and Grenadines",2008,0
"7728","Saint Vincent and Grenadines",2008,0
"7729","Saint Vincent and Grenadines",2008,0
"7730","Saint Vincent and Grenadines",2008,0
"7731","Saint Vincent and Grenadines",2008,0
"7732","Saint Vincent and Grenadines",2008,0
"7733","Serbia",2008,85.47
"7734","Serbia",2008,37.6
"7735","Serbia",2008,29.33
"7736","Serbia",2008,28.81
"7737","Serbia",2008,18.3
"7738","Serbia",2008,16.69
"7739","Serbia",2008,10.14
"7740","Serbia",2008,8.65
"7741","Serbia",2008,4.54
"7742","Serbia",2008,3.08
"7743","Serbia",2008,0
"7744","Serbia",2008,0
"7745","Seychelles",2008,14.92
"7746","Seychelles",2008,12.32
"7747","Seychelles",2008,11.83
"7748","Seychelles",2008,0
"7749","Seychelles",2008,0
"7750","Seychelles",2008,0
"7751","Seychelles",2008,0
"7752","Seychelles",2008,0
"7753","Seychelles",2008,0
"7754","Seychelles",2008,0
"7755","Seychelles",2008,0
"7756","Seychelles",2008,0
"7757","Singapore",2008,58.95
"7758","Singapore",2008,18.11
"7759","Singapore",2008,17.36
"7760","Singapore",2008,15.11
"7761","Singapore",2008,10.15
"7762","Singapore",2008,9.77
"7763","Singapore",2008,7.3
"7764","Singapore",2008,4.88
"7765","Singapore",2008,4.57
"7766","Singapore",2008,3.64
"7767","Singapore",2008,0.41
"7768","Singapore",2008,0
"7769","Slovakia",2008,29.87
"7770","Slovakia",2008,29.22
"7771","Slovakia",2008,28.59
"7772","Slovakia",2008,18.4
"7773","Slovakia",2008,10.05
"7774","Slovakia",2008,6.38
"7775","Slovakia",2008,4.66
"7776","Slovakia",2008,4.32
"7777","Slovakia",2008,1.25
"7778","Slovakia",2008,1.1
"7779","Slovakia",2008,0.36
"7780","Slovakia",2008,0
"7781","Slovenia",2008,88.08
"7782","Slovenia",2008,46.54
"7783","Slovenia",2008,38.86
"7784","Slovenia",2008,21.37
"7785","Slovenia",2008,21.32
"7786","Slovenia",2008,17.14
"7787","Slovenia",2008,14.11
"7788","Slovenia",2008,8.35
"7789","Slovenia",2008,4.79
"7790","Slovenia",2008,2.53
"7791","Slovenia",2008,0
"7792","Slovenia",2008,0
"7793","South Africa",2008,3.31
"7794","South Africa",2008,2.61
"7795","South Africa",2008,2.44
"7796","South Africa",2008,1.85
"7797","South Africa",2008,1.37
"7798","South Africa",2008,0.7
"7799","South Africa",2008,0.5
"7800","South Africa",2008,0.47
"7801","South Africa",2008,0.43
"7802","South Africa",2008,0.32
"7803","South Africa",2008,0.08
"7804","South Africa",2008,0.06
"7805","Spain",2008,32.92
"7806","Spain",2008,17.02
"7807","Spain",2008,14.02
"7808","Spain",2008,9.55
"7809","Spain",2008,6.62
"7810","Spain",2008,5.43
"7811","Spain",2008,5.35
"7812","Spain",2008,3.85
"7813","Spain",2008,2.35
"7814","Spain",2008,1.22
"7815","Spain",2008,0.1
"7816","Spain",2008,0.09
"7817","Suriname",2008,82.63
"7818","Suriname",2008,71.7
"7819","Suriname",2008,62.18
"7820","Suriname",2008,58.82
"7821","Suriname",2008,44.71
"7822","Suriname",2008,31.17
"7823","Suriname",2008,17.61
"7824","Suriname",2008,15.84
"7825","Suriname",2008,14.06
"7826","Suriname",2008,10.38
"7827","Suriname",2008,5.7
"7828","Suriname",2008,2.02
"7829","Sweden",2008,34.22
"7830","Sweden",2008,25.98
"7831","Sweden",2008,23.2
"7832","Sweden",2008,16.37
"7833","Sweden",2008,15.49
"7834","Sweden",2008,8.69
"7835","Sweden",2008,8.51
"7836","Sweden",2008,8.13
"7837","Sweden",2008,7.48
"7838","Sweden",2008,6.8
"7839","Sweden",2008,0.81
"7840","Sweden",2008,0
"7841","Switzerland",2008,77.14
"7842","Switzerland",2008,32.78
"7843","Switzerland",2008,30.82
"7844","Switzerland",2008,24.45
"7845","Switzerland",2008,19.64
"7846","Switzerland",2008,15.71
"7847","Switzerland",2008,13.76
"7848","Switzerland",2008,9.55
"7849","Switzerland",2008,6.94
"7850","Switzerland",2008,6.48
"7851","Switzerland",2008,0.24
"7852","Switzerland",2008,0
"7853","Thailand",2008,13.99
"7854","Thailand",2008,13.9
"7855","Thailand",2008,12.44
"7856","Thailand",2008,12.42
"7857","Thailand",2008,7.58
"7858","Thailand",2008,4.74
"7859","Thailand",2008,3.94
"7860","Thailand",2008,3.93
"7861","Thailand",2008,2.66
"7862","Thailand",2008,2.05
"7863","Thailand",2008,0.28
"7864","Thailand",2008,0.25
"7865","Trinidad and Tobago",2008,38.59
"7866","Trinidad and Tobago",2008,34.38
"7867","Trinidad and Tobago",2008,33.35
"7868","Trinidad and Tobago",2008,21.19
"7869","Trinidad and Tobago",2008,19.05
"7870","Trinidad and Tobago",2008,9.29
"7871","Trinidad and Tobago",2008,8.3
"7872","Trinidad and Tobago",2008,4.53
"7873","Trinidad and Tobago",2008,4.27
"7874","Trinidad and Tobago",2008,4.2
"7875","Trinidad and Tobago",2008,1.1
"7876","Trinidad and Tobago",2008,0
"7877","Turkmenistan",2008,23.94
"7878","Turkmenistan",2008,23.55
"7879","Turkmenistan",2008,22.47
"7880","Turkmenistan",2008,11.9
"7881","Turkmenistan",2008,10.98
"7882","Turkmenistan",2008,7.14
"7883","Turkmenistan",2008,6.45
"7884","Turkmenistan",2008,3.92
"7885","Turkmenistan",2008,3.05
"7886","Turkmenistan",2008,1.73
"7887","Turkmenistan",2008,1.24
"7888","Turkmenistan",2008,1.21
"7889","Ukraine",2008,67.72
"7890","Ukraine",2008,48.66
"7891","Ukraine",2008,48.4
"7892","Ukraine",2008,41.88
"7893","Ukraine",2008,24.04
"7894","Ukraine",2008,16.63
"7895","Ukraine",2008,8.43
"7896","Ukraine",2008,7.52
"7897","Ukraine",2008,5.29
"7898","Ukraine",2008,3.47
"7899","Ukraine",2008,1.64
"7900","Ukraine",2008,0.82
"7901","United Arab Emirates",2008,2.32
"7902","United Arab Emirates",2008,2.07
"7903","United Arab Emirates",2008,2.06
"7904","United Arab Emirates",2008,2.03
"7905","United Arab Emirates",2008,1.35
"7906","United Arab Emirates",2008,1.07
"7907","United Arab Emirates",2008,0.96
"7908","United Arab Emirates",2008,0
"7909","United Arab Emirates",2008,0
"7910","United Arab Emirates",2008,0
"7911","United Arab Emirates",2008,0
"7912","United Arab Emirates",2008,0
"7913","United Kingdom",2008,16.83
"7914","United Kingdom",2008,15.48
"7915","United Kingdom",2008,11.8
"7916","United Kingdom",2008,11.51
"7917","United Kingdom",2008,7.66
"7918","United Kingdom",2008,4.8
"7919","United Kingdom",2008,3.98
"7920","United Kingdom",2008,3.23
"7921","United Kingdom",2008,3.03
"7922","United Kingdom",2008,2.02
"7923","United Kingdom",2008,0.2
"7924","United Kingdom",2008,0.17
"7925","United States",2008,35.79
"7926","United States",2008,26.44
"7927","United States",2008,25.52
"7928","United States",2008,21.36
"7929","United States",2008,16.05
"7930","United States",2008,8.44
"7931","United States",2008,6.02
"7932","United States",2008,5.18
"7933","United States",2008,3.88
"7934","United States",2008,3.49
"7935","United States",2008,0.73
"7936","United States",2008,0.34
"7937","Uruguay",2008,69.7
"7938","Uruguay",2008,41.09
"7939","Uruguay",2008,32.96
"7940","Uruguay",2008,26.59
"7941","Uruguay",2008,22.14
"7942","Uruguay",2008,11.17
"7943","Uruguay",2008,11.1
"7944","Uruguay",2008,9.28
"7945","Uruguay",2008,4.41
"7946","Uruguay",2008,4.18
"7947","Uruguay",2008,1.13
"7948","Uruguay",2008,0.78
"7949","Albania",2007,18.88
"7950","Albania",2007,7.66
"7951","Albania",2007,6.25
"7952","Albania",2007,5.23
"7953","Albania",2007,5.22
"7954","Albania",2007,4.63
"7955","Albania",2007,4.51
"7956","Albania",2007,4.36
"7957","Albania",2007,4.07
"7958","Albania",2007,3.57
"7959","Albania",2007,1.47
"7960","Albania",2007,0
"7961","Antigua and Barbuda",2007,7.98
"7962","Antigua and Barbuda",2007,0
"7963","Antigua and Barbuda",2007,0
"7964","Antigua and Barbuda",2007,0
"7965","Antigua and Barbuda",2007,0
"7966","Antigua and Barbuda",2007,0
"7967","Antigua and Barbuda",2007,0
"7968","Antigua and Barbuda",2007,0
"7969","Antigua and Barbuda",2007,0
"7970","Antigua and Barbuda",2007,0
"7971","Antigua and Barbuda",2007,0
"7972","Antigua and Barbuda",2007,0
"7973","Argentina",2007,35.43
"7974","Argentina",2007,17.07
"7975","Argentina",2007,16.96
"7976","Argentina",2007,15.68
"7977","Argentina",2007,12.87
"7978","Argentina",2007,4.43
"7979","Argentina",2007,4.04
"7980","Argentina",2007,3.56
"7981","Argentina",2007,3.37
"7982","Argentina",2007,2.67
"7983","Argentina",2007,1.27
"7984","Argentina",2007,1
"7985","Armenia",2007,14.2
"7986","Armenia",2007,7.02
"7987","Armenia",2007,5.25
"7988","Armenia",2007,3.32
"7989","Armenia",2007,2.57
"7990","Armenia",2007,2.09
"7991","Armenia",2007,1.8
"7992","Armenia",2007,1.26
"7993","Armenia",2007,1.04
"7994","Armenia",2007,0.47
"7995","Armenia",2007,0
"7996","Armenia",2007,0
"7997","Aruba",2007,33.7
"7998","Aruba",2007,18.7
"7999","Aruba",2007,15.53
"8000","Aruba",2007,13.09
"8001","Aruba",2007,11.17
"8002","Aruba",2007,0
"8003","Aruba",2007,0
"8004","Aruba",2007,0
"8005","Aruba",2007,0
"8006","Aruba",2007,0
"8007","Aruba",2007,0
"8008","Aruba",2007,0
"8009","Australia",2007,23.19
"8010","Australia",2007,23.07
"8011","Australia",2007,23
"8012","Australia",2007,16.25
"8013","Australia",2007,15.44
"8014","Australia",2007,7.24
"8015","Australia",2007,6.17
"8016","Australia",2007,6.16
"8017","Australia",2007,4.58
"8018","Australia",2007,4.28
"8019","Australia",2007,0.57
"8020","Australia",2007,0.3
"8021","Austria",2007,75.46
"8022","Austria",2007,34.1
"8023","Austria",2007,25.63
"8024","Austria",2007,18.65
"8025","Austria",2007,18.24
"8026","Austria",2007,17.96
"8027","Austria",2007,12.31
"8028","Austria",2007,6.89
"8029","Austria",2007,4.63
"8030","Austria",2007,3
"8031","Austria",2007,0.44
"8032","Austria",2007,0
"8033","Azerbaijan",2007,3.98
"8034","Azerbaijan",2007,2.1
"8035","Azerbaijan",2007,1.31
"8036","Azerbaijan",2007,1.23
"8037","Azerbaijan",2007,0.85
"8038","Azerbaijan",2007,0.57
"8039","Azerbaijan",2007,0.56
"8040","Azerbaijan",2007,0.39
"8041","Azerbaijan",2007,0.33
"8042","Azerbaijan",2007,0.29
"8043","Azerbaijan",2007,0.22
"8044","Azerbaijan",2007,0
"8045","Bahamas",2007,4.37
"8046","Bahamas",2007,3.7
"8047","Bahamas",2007,3.31
"8048","Bahamas",2007,2.04
